movie_info_ID,genre_ID
2543,7
2543,8
2543,15
2544,7
2544,12
2545,11
2546,1
2546,2
2546,18
2547,2
2547,3
2547,1
2547,9
2548,2
2548,3
2548,4
2548,8
2549,1
2549,18
2549,5
2551,4
2551,7
2552,14
2553,3
2553,2
2553,8
2553,9
2554,1
2554,2
2554,9
2554,3
2555,15
2555,7
2556,2
2556,9
2556,1
2556,4
2556,8
2557,3
2557,4
2557,8
2558,2
2558,1
2558,9
2559,18
2560,5
2560,7
2560,10
2561,17
2561,18
2561,5
2562,3
2562,8
2562,2
2563,5
2563,18
2563,7
2564,4
2565,7
2565,1
2566,1
2566,2
2566,7
2567,7
2568,4
2569,7
2569,11
2569,17
2571,1
2571,3
2571,16
2572,7
2572,4
2572,15
2573,1
2573,2
2573,4
2574,7
2574,15
2576,7
2576,15
2577,16
2578,14
2579,11
2580,2
2580,3
2580,4
2580,8
2581,1
2581,18
2581,5
2581,2
2582,2
2582,4
2582,8
2582,3
2583,9
2583,4
2584,4
2584,1
2584,3
2584,2
2585,3
2585,8
2585,9
2586,4
2586,15
2587,15
2588,11
2588,16
2588,1
2588,2
2589,1
2590,3
2590,8
2590,9
2590,2
2590,7
2591,16
2591,1
2591,2
2592,1
2592,4
2593,1
2593,18
2593,5
2594,1
2594,18
2594,2
2595,4
2596,16
2596,1
2596,2
2596,4
2596,8
2598,7
2598,18
2598,5
2598,13
2599,1
2599,2
2599,5
2599,18
2601,6
2602,7
2602,16
2603,1
2603,5
2603,7
2603,18
2604,7
2604,2
2604,1
2605,11
2605,18
2606,11
2606,18
2606,1
2607,11
2607,13
2607,18
2608,1
2608,18
2608,16
2609,9
2609,4
2609,8
2609,2
2610,16
2610,11
2611,18
2611,7
2612,3
2612,9
2612,12
2612,2
2612,4
2612,8
2613,11
2614,1
2614,4
2614,5
2615,5
2615,4
2615,13
2616,7
2616,12
2616,15
2617,18
2617,16
2618,11
2619,3
2619,7
2619,8
2620,7
2620,15
2621,4
2621,11
2622,4
2622,15
2623,3
2623,7
2623,9
2624,4
2624,15
2625,9
2625,7
2625,18
2625,13
2625,15
2626,1
2626,18
2627,7
2627,4
2628,7
2628,15
2629,7
2630,3
2630,9
2630,2
2631,11
2631,13
2631,18
2632,19
2632,1
2632,7
2633,7
2634,4
2635,11
2635,4
2636,3
2636,1
2637,3
2638,5
2638,18
2639,2
2639,8
2639,9
2640,3
2640,4
2641,1
2641,7
2641,19
2642,7
2643,7
2643,10
2644,4
2644,15
2644,7
2644,8
2644,12
2645,12
2645,7
2645,15
2646,7
2647,13
2647,4
2647,5
2648,3
2648,1
2648,9
2649,1
2649,16
2649,18
2650,4
2651,18
2651,10
2651,7
2651,1
2652,15
2653,4
2654,1
2654,2
2654,4
2654,16
2655,16
2655,2
2655,8
2656,4
2656,15
2657,7
2658,1
2658,2
2658,16
2658,18
2659,1
2659,18
2660,9
2660,2
2660,8
2661,15
2661,16
2661,7
2662,7
2662,8
2663,18
2664,1
2664,18
2664,5
2665,2
2665,3
2665,8
2665,9
2666,1
2666,2
2666,8
2666,4
2666,16
2667,7
2667,1
2667,9
2668,18
2668,7
2668,13
2668,9
2669,16
2669,1
2669,3
2669,13
2670,11
2672,15
2672,11
2672,4
2672,18
2673,11
2673,18
2674,7
2675,9
2675,2
2675,3
2675,4
2675,8
2676,18
2676,1
2678,1
2678,18
2678,5
2679,1
2679,7
2680,16
2680,1
2680,3
2680,13
2681,7
2682,16
2682,11
2683,7
2684,13
2684,9
2684,2
2684,4
2685,3
2685,1
2685,2
2685,4
2685,8
2686,8
2686,4
2686,3
2686,2
2687,11
2687,7
2688,15
2688,4
2688,7
2689,1
2689,2
2689,9
2689,16
2690,9
2690,11
2690,4
2691,1
2691,2
2691,9
2692,1
2692,7
2692,18
2693,7
2693,15
2694,7
2695,11
2695,18
2696,11
2696,4
2697,4
2697,7
2698,16
2698,11
2698,1
2699,11
2699,4
2700,9
2700,1
2702,11
2703,11
2703,16
2703,13
2704,2
2704,1
2704,18
2704,16
2705,13
2705,9
2705,4
2705,2
2706,2
2706,9
2706,8
2707,5
2707,18
2708,8
2708,4
2709,7
2709,18
2710,18
2710,11
2711,4
2711,11
2712,4
2713,4
2714,1
2714,2
2714,7
2715,1
2715,5
2715,18
2716,4
2716,11
2717,6
2718,11
2718,18
2719,2
2719,7
2719,1
2720,9
2720,4
2720,8
2721,18
2722,3
2722,2
2722,8
2723,11
2723,7
2723,18
2724,2
2724,1
2724,7
2724,10
2725,7
2725,15
2725,16
2726,7
2726,15
2726,2
2727,15
2728,8
2728,9
2728,4
2729,4
2729,7
2730,1
2730,8
2730,7
2732,4
2732,8
2732,9
2733,3
2733,8
2733,4
2734,5
2734,7
2735,15
2735,18
2736,7
2736,5
2737,3
2737,15
2737,16
2738,3
2738,4
2738,8
2738,2
2739,12
2739,7
2739,15
2740,4
2740,15
2740,7
2741,1
2741,2
2741,18
2741,5
2742,4
2742,15
2743,3
2743,8
2744,15
2745,1
2745,3
2745,8
2746,7
2746,19
2747,3
2747,4
2747,16
2747,17
2748,1
2748,7
2748,13
2748,18
2749,1
2749,18
2749,16
2750,2
2750,16
2750,1
2750,11
2751,1
2751,16
2751,11
2752,2
2752,9
2752,17
2753,18
2753,1
2753,5
2753,7
2754,7
2755,11
2755,16
2756,3
2756,1
2756,7
2757,1
2757,5
2757,18
2758,5
2758,7
2758,18
2759,7
2760,4
2760,8
2760,9
2761,7
2761,3
2761,19
2761,15
2762,1
2762,4
2762,5
2762,18
2763,1
2763,18
2764,9
2764,1
2764,2
2765,7
2765,18
2766,15
2767,4
2768,7
2768,4
2769,15
2770,5
2770,1
2770,4
2770,18
2771,4
2771,7
2772,4
2772,16
2772,2
2773,18
2773,13
2774,18
2774,17
2775,5
2775,7
2775,18
2776,11
2777,16
2777,18
2778,7
2778,8
2778,9
2781,7
2781,15
2782,3
2782,4
2782,8
2783,7
2783,15
2783,18
2784,8
2784,3
2784,4
2784,16
2785,1
2785,5
2785,7
2786,2
2786,8
2787,7
2787,2
2787,15
2787,17
2788,3
2788,7
2788,12
2788,15
2789,9
2789,7
2789,13
2790,7
2790,11
2790,13
2791,3
2791,4
2791,2
2791,8
2792,6
2793,1
2793,18
2793,5
2794,1
2795,1
2795,3
2795,2
2795,4
2795,9
2795,16
2796,3
2796,8
2797,5
2797,1
2797,16
2798,18
2798,7
2799,3
2799,16
2800,5
2800,7
2801,7
2801,15
2802,17
2802,7
2803,11
2803,16
2803,13
2803,18
2804,1
2804,18
2804,13
2805,7
2805,13
2805,20
2806,11
2806,7
2806,18
2807,5
2807,4
2808,4
2809,7
2809,9
2809,15
2810,1
2810,18
2810,16
2811,11
2811,13
2811,18
2813,4
2813,2
2814,7
2814,19
2814,10
2815,4
2815,8
2815,9
2816,11
2817,9
2817,1
2817,18
2817,16
2818,1
2818,18
2818,11
2819,7
2820,7
2820,18
2821,11
2822,16
2822,2
2823,4
2824,11
2824,17
2825,7
2826,6
2826,10
2827,4
2827,6
2828,7
2828,15
2828,18
2829,4
2829,7
2829,11
2829,2
2830,1
2830,10
2830,19
2831,1
2831,7
2832,9
2832,2
2832,8
2833,7
2834,7
2835,1
2835,11
2835,16
2836,11
2836,7
2836,18
2836,9
2837,4
2837,15
2838,4
2839,15
2839,7
2840,7
2840,2
2840,8
2841,11
2842,13
2842,11
2843,15
2844,8
2844,3
2845,11
2846,1
2846,18
2847,4
2847,5
2847,1
2847,7
2848,6
2849,3
2849,4
2849,17
2850,1
2850,18
2850,16
2851,1
2851,5
2852,3
2852,4
2852,8
2853,1
2853,4
2853,5
2854,7
2855,7
2856,1
2856,18
2856,7
2857,7
2858,11
2859,1
2859,5
2859,7
2859,18
2860,4
2861,9
2861,3
2861,8
2862,4
2862,8
2862,15
2863,1
2863,7
2864,7
2865,5
2865,18
2866,18
2866,16
2866,11
2867,1
2867,4
2867,5
2868,3
2868,7
2868,10
2869,2
2869,4
2869,8
2870,2
2870,7
2870,15
2870,1
2871,2
2871,4
2871,8
2871,9
2872,4
2872,7
2872,8
2872,12
2872,15
2872,17
2873,11
2873,13
2873,18
2874,14
2875,7
2875,15
2875,4
2876,11
2876,13
2877,1
2877,7
2877,18
2878,5
2878,7
2878,18
2879,1
2879,18
2880,18
2880,13
2880,11
2881,7
2881,11
2883,8
2883,4
2884,11
2885,15
2885,7
2886,15
2886,7
2887,18
2887,7
2887,16
2888,4
2888,5
2889,15
2890,7
2891,1
2891,18
2891,5
2892,2
2892,3
2892,13
2893,4
2894,13
2894,18
2894,11
2895,11
2895,18
2895,13
2896,11
2896,18
2896,13
2897,7
2897,15
2898,3
2898,8
2899,18
2899,1
2899,7
2900,2
2900,3
2900,9
2900,8
2901,2
2901,7
2902,11
2902,4
2902,1
2902,16
2903,8
2903,2
2903,3
2903,4
2904,13
2904,15
2904,18
2905,3
2905,1
2905,2
2905,9
2906,1
2906,2
2907,1
2907,5
2907,18
2908,11
2908,4
2909,4
2909,7
2910,7
2910,18
2910,5
2911,4
2911,8
2911,2
2911,9
2911,15
2912,4
2913,6
2914,4
2915,8
2915,2
2915,3
2915,15
2916,7
2916,18
2916,5
2917,7
2918,3
2918,2
2919,2
2919,1
2919,18
2920,9
2920,1
2921,6
2921,4
2922,4
2922,7
2923,2
2923,4
2923,16
2924,3
2924,2
2924,9
2925,4
2926,13
2926,18
2927,11
2927,18
2927,13
2928,1
2928,4
2929,11
2929,18
2929,13
2930,11
2930,18
2931,15
2932,2
2932,1
2932,16
2933,6
2934,1
2934,18
2935,2
2935,9
2935,3
2935,8
2936,4
2936,1
2936,18
2937,4
2938,7
2938,5
2939,4
2940,11
2940,13
2941,4
2941,15
2941,16
2942,7
2942,10
2943,2
2943,1
2943,18
2943,16
2944,8
2944,3
2944,4
2944,2
2945,3
2945,8
2945,2
2945,4
2946,11
2948,11
2948,13
2948,18
2949,2
2949,16
2949,4
2950,9
2950,3
2950,2
2951,12
2951,7
2951,15
2952,9
2952,11
2953,8
2953,7
2954,4
2954,9
2955,9
2955,18
2955,11
2956,15
2956,4
2957,1
2957,2
2957,9
2958,5
2958,7
2959,9
2959,2
2959,1
2960,3
2960,4
2960,15
2960,7
2960,9
2961,7
2961,19
2961,1
2962,4
2962,18
2962,5
2963,7
2963,9
2963,16
2963,18
2964,8
2964,2
2964,9
2965,9
2965,3
2965,2
2965,8
2966,2
2966,11
2966,18
2967,4
2968,7
2969,1
2969,7
2969,18
2970,1
2970,2
2970,4
2970,5
2970,18
2971,18
2971,7
2971,5
2972,11
2972,18
2973,16
2973,7
2973,18
2974,2
2974,3
2974,9
2975,7
2975,15
2976,5
2976,7
2976,18
2977,5
2977,7
2977,18
2978,7
2978,10
2979,3
2979,4
2979,2
2979,8
2980,4
2980,15
2981,4
2981,15
2982,15
2982,7
2983,9
2983,1
2983,2
2984,18
2984,7
2985,7
2985,1
2985,2
2985,10
2985,19
2986,9
2986,3
2986,7
2986,16
2987,16
2988,18
2988,16
2988,7
2988,11
2989,5
2989,7
2989,15
2989,18
2990,4
2991,1
2991,4
2991,5
2992,11
2992,13
2993,2
2993,9
2993,1
2993,20
2993,18
2994,1
2994,18
2994,5
2995,7
2995,19
2995,15
2996,1
2996,2
2996,7
2996,9
2996,3
2997,11
2997,7
2999,1
2999,5
2999,7
2999,10
2999,18
3000,11
3000,4
3000,15
3002,11
3003,7
3003,16
3003,2
3004,7
3005,15
3006,1
3006,5
3006,7
3006,18
3007,7
3007,15
3008,2
3008,1
3008,18
3009,7
3010,3
3010,2
3010,4
3010,8
3011,4
3011,2
3012,15
3012,7
3013,2
3013,8
3013,9
3014,3
3014,7
3014,18
3014,9
3015,16
3015,1
3015,2
3016,15
3017,11
3017,18
3018,1
3018,7
3018,19
3019,11
3019,9
3019,13
3020,15
3021,5
3021,7
3021,18
3022,7
3022,15
3023,7
3023,5
3024,8
3024,4
3025,18
3025,16
3025,13
3026,11
3026,16
3026,18
3027,11
3027,13
3027,18
3028,14
3029,3
3029,8
3029,7
3029,9
3030,4
3030,7
3030,8
3030,12
3030,15
3030,17
3031,16
3031,18
3032,3
3032,8
3032,1
3032,16
3033,6
3034,1
3034,7
3034,16
3035,15
3035,7
3036,1
3036,18
3036,19
3036,7
3037,15
3037,4
3037,7
3038,7
3039,7
3040,12
3041,3
3041,8
3041,9
3042,5
3042,18
3042,1
3043,15
3043,7
3044,1
3044,9
3045,2
3045,1
3045,4
3045,18
3045,5
3046,1
3046,3
3046,2
3047,11
3047,18
3048,11
3048,18
3049,4
3049,12
3049,8
3050,1
3050,2
3050,8
3050,9
3050,16
3051,1
3051,5
3051,18
3052,3
3052,13
3052,11
3052,16
3053,1
3053,18
3054,1
3054,5
3054,9
3055,7
3056,4
3056,8
3056,17
3057,7
3057,15
3058,1
3058,18
3058,5
3058,7
3059,4
3060,4
3060,12
3061,15
3062,11
3062,4
3063,11
3063,18
3064,4
3064,2
3064,8
3065,4
3065,7
3065,15
3066,7
3066,5
3066,18
3067,9
3067,2
3067,4
3068,16
3068,7
3068,11
3069,7
3069,15
3070,15
3070,7
3071,18
3072,1
3072,18
3073,1
3074,11
3075,18
3075,5
3076,18
3076,1
3076,7
3076,12
3076,15
3077,7
3077,15
3077,4
3078,1
3078,2
3078,4
3078,9
3078,15
3078,3
3079,11
3080,11
3080,7
3080,16
3081,7
3082,7
3083,11
3083,18
3084,5
3084,7
3084,20
3085,3
3086,1
3086,5
3086,18
3087,7
3087,15
3088,1
3088,7
3088,18
3089,4
3089,8
3090,7
3091,11
3091,18
3091,1
3092,5
3092,2
3092,1
3092,4
3092,18
3093,1
3093,16
3093,18
3094,2
3094,16
3094,1
3094,13
3095,15
3096,1
3097,3
3097,1
3097,19
3097,9
3098,3
3098,4
3098,8
3099,5
3099,7
3099,18
3099,1
3100,1
3100,7
3101,7
3101,15
3102,11
3102,4
3103,7
3104,2
3104,9
3105,16
3105,4
3106,3
3106,4
3107,11
3107,18
3107,13
3108,6
3109,3
3109,7
3109,8
3110,4
3110,12
3111,7
3111,16
3111,18
3113,2
3113,3
3113,4
3113,8
3114,11
3114,4
3115,2
3115,1
3115,4
3115,15
3116,16
3116,2
3116,13
3117,4
3117,7
3117,15
3118,20
3119,11
3120,7
3120,18
3121,4
3121,9
3122,2
3122,11
3123,16
3123,1
3123,3
3123,2
3123,4
3124,6
3125,1
3125,9
3127,1
3127,2
3127,9
3127,7
3128,15
3128,7
3128,12
3129,1
3129,3
3129,2
3129,9
3130,11
3130,16
3131,1
3131,2
3131,16
3131,9
3132,9
3132,15
3132,4
3134,4
3134,8
3134,9
3134,12
3135,3
3136,15
3137,1
3137,9
3138,20
3138,4
3139,1
3139,5
3139,18
3140,1
3140,18
3141,2
3141,7
3142,1
3142,18
3142,15
3143,7
3143,2
3143,4
3143,15
3144,11
3144,4
3145,1
3145,5
3145,18
3146,7
3146,18
3146,13
3147,7
3147,11
3148,7
3148,12
3148,15
3149,7
3149,15
3150,4
3151,1
3151,3
3151,4
3151,8
3152,6
3152,12
3153,18
3153,11
3153,16
3154,3
3154,4
3154,12
3154,8
3155,2
3155,16
3155,17
3155,11
3155,9
3155,13
3156,7
3156,11
3156,18
3157,15
3157,7
3157,4
3158,18
3158,1
3158,7
3158,5
3159,7
3160,9
3160,1
3160,18
3161,2
3161,1
3161,18
3161,16
3162,11
3162,18
3164,2
3164,3
3164,4
3164,8
3164,17
3165,4
3165,15
3166,1
3166,18
3166,16
3167,11
3168,2
3168,1
3168,18
3168,5
3169,11
3169,18
3171,7
3171,10
3172,6
3173,16
3173,4
3173,7
3174,7
3174,18
3175,11
3175,18
3176,3
3176,8
3177,16
3177,1
3177,2
3177,18
3178,7
3178,18
3179,3
3179,16
3179,1
3179,7
3180,18
3180,5
3181,5
3181,7
3181,13
3181,18
3182,1
3182,18
3183,11
3183,18
3184,1
3184,16
3184,2
3186,2
3186,9
3186,3
3186,16
3186,8
3187,11
3188,4
3188,7
3188,8
3189,7
3190,2
3190,1
3190,18
3191,15
3191,7
3192,13
3192,18
3193,11
3193,4
3193,9
3194,2
3194,7
3194,1
3194,15
3194,8
3195,15
3195,4
3195,7
3196,7
3196,15
3197,1
3197,18
3198,7
3199,4
3199,11
3199,13
3200,11
3200,18
3200,4
3201,3
3201,9
3201,1
3201,2
3202,7
3202,1
3202,10
3203,4
3203,15
3204,11
3205,2
3205,1
3205,18
3207,4
3208,8
3208,2
3208,3
3208,4
3209,11
3211,1
3211,7
3211,4
3212,19
3212,7
3212,10
3212,1
3213,11
3213,9
3213,4
3214,2
3214,1
3214,18
3215,7
3215,18
3215,13
3216,7
3216,15
3217,7
3218,1
3218,2
3218,9
3218,17
3219,16
3219,1
3219,5
3219,18
3219,7
3220,11
3220,18
3221,9
3221,3
3221,4
3221,5
3222,4
3223,7
3223,12
3224,4
3225,4
3226,4
3226,5
3227,11
3227,7
3227,18
3228,18
3229,4
3229,7
3230,4
3231,4
3231,7
3231,8
3231,12
3231,15
3232,11
3233,11
3234,4
3235,4
3236,7
3236,19
3237,11
3237,18
3237,13
3238,11
3238,18
3239,9
3239,2
3239,8
3239,1
3240,3
3240,2
3240,9
3240,8
3240,17
3241,1
3242,15
3243,5
3243,1
3243,7
3244,7
3244,10
3245,7
3245,4
3245,15
3246,7
3247,19
3247,1
3247,7
3248,7
3249,4
3249,7
3249,15
3250,8
3250,15
3250,4
3251,4
3252,18
3252,5
3252,11
3253,20
3253,1
3253,18
3254,1
3254,18
3254,5
3255,7
3256,10
3256,19
3256,1
3256,7
3257,18
3257,5
3257,7
3258,11
3258,13
3259,7
3259,15
3260,6
3261,4
3261,8
3261,1
3262,11
3263,2
3263,4
3263,7
3263,9
3264,4
3265,11
3265,9
3265,13
3265,18
3266,2
3266,3
3266,4
3266,9
3266,8
3267,2
3267,4
3268,1
3268,5
3269,2
3269,1
3269,18
3270,11
3270,10
3270,7
3270,18
3271,11
3271,1
3271,16
3272,7
3272,10
3272,2
3273,4
3273,5
3274,4
3275,7
3275,9
3276,3
3276,1
3276,5
3277,7
3277,15
3278,1
3278,2
3278,16
3278,9
3278,4
3278,11
3279,18
3280,16
3280,1
3280,2
3280,18
3281,11
3281,18
3282,19
3282,10
3282,1
3282,2
3282,7
3282,15
3283,7
3283,15
3284,1
3284,4
3284,7
3284,18
3285,7
3285,15
3286,1
3286,2
3286,16
3287,9
3287,18
3287,1
3287,5
3288,17
3288,4
3288,15
3288,7
3289,7
3289,18
3290,5
3290,7
3290,18
3291,2
3291,1
3291,7
3291,9
3292,7
3292,15
3293,7
3294,5
3294,7
3294,13
3294,18
3295,7
3296,1
3296,18
3297,7
3297,19
3298,1
3298,2
3298,4
3298,8
3299,7
3299,10
3300,1
3300,16
3300,3
3301,3
3301,8
3302,7
3303,16
3303,1
3303,11
3304,20
3304,4
3304,7
3305,5
3306,1
3306,2
3306,4
3307,7
3308,15
3308,4
3308,8
3309,8
3309,2
3309,3
3309,4
3310,8
3310,3
3310,1
3310,2
3310,4
3311,7
3311,18
3311,16
3312,20
3312,7
3312,5
3313,1
3313,2
3313,8
3313,9
3314,7
3314,19
3315,5
3315,13
3315,18
3316,1
3316,2
3316,18
3317,11
3317,1
3317,18
3317,5
3318,3
3318,12
3318,8
3319,8
3319,9
3319,2
3320,5
3320,7
3321,7
3322,1
3322,18
3323,8
3323,7
3324,3
3324,16
3324,1
3324,2
3325,7
3325,10
3326,5
3326,7
3326,18
3327,5
3327,18
3327,11
3327,7
3329,7
3329,15
3330,15
3330,7
3331,7
3331,13
3331,18
3332,5
3332,7
3332,10
3332,18
3333,7
3334,7
3334,11
3334,18
3335,1
3336,3
3336,4
3336,8
3336,13
3336,17
3337,5
3337,4
3338,3
3338,8
3338,2
3338,9
3338,1
3339,1
3339,18
3339,7
3340,3
3340,16
3340,1
3340,7
3341,7
3341,20
3342,4
3342,8
3343,4
3344,4
3344,7
3344,15
3345,2
3345,7
3345,18
3346,1
3346,5
3347,3
3347,16
3347,1
3348,11
3348,18
3349,1
3349,7
3349,10
3350,5
3350,18
3351,18
3351,7
3351,13
3352,1
3352,16
3352,18
3353,15
3353,7
3353,18
3353,5
3354,11
3354,18
3355,7
3356,4
3357,16
3357,1
3357,5
3357,3
3358,7
3358,1
3359,7
3359,18
3360,7
3360,15
3361,5
3361,7
3361,13
3362,11
3363,3
3363,1
3363,16
3363,2
3364,18
3364,5
3365,4
3365,7
3365,8
3365,15
3366,11
3366,1
3366,18
3367,3
3367,2
3367,1
3368,2
3368,9
3368,3
3368,1
3368,8
3369,4
3369,15
3369,1
3370,11
3370,13
3370,18
3371,3
3371,4
3371,2
3371,9
3372,4
3372,7
3373,18
3373,17
3374,4
3374,8
3374,15
3375,11
3376,8
3376,3
3377,7
3377,1
3377,10
3377,18
3378,15
3378,4
3379,16
3379,1
3379,2
3379,18
3380,2
3380,9
3380,1
3380,18
3381,8
3381,3
3381,4
3381,16
3381,17
3382,1
3382,18
3382,16
3382,13
3383,1
3384,5
3384,7
3384,18
3384,1
3385,4
3385,5
3385,1
3386,3
3386,1
3386,4
3386,16
3387,1
3387,18
3387,16
3389,18
3390,7
3390,9
3390,5
3391,1
3391,9
3391,2
3392,14
3393,9
3393,11
3393,1
3393,18
3394,9
3394,7
3394,4
3394,8
3395,8
3395,4
3396,4
3396,1
3396,16
3397,4
3397,15
3398,3
3398,4
3399,11
3399,18
3400,7
3400,15
3401,4
3401,8
3402,4
3403,7
3403,5
3404,11
3405,18
3405,11
3406,4
3406,15
3407,11
3407,18
3408,1
3408,2
3409,3
3409,8
3409,2
3409,4
3409,9
3410,1
3410,5
3410,15
3411,7
3411,15
3412,4
3412,5
3413,7
3413,5
3414,7
3415,15
3415,4
3415,7
3416,1
3417,1
3418,7
3418,12
3419,11
3419,4
3420,7
3421,11
3421,18
3422,3
3422,1
3422,9
3423,9
3423,15
3424,4
3424,7
3424,16
3425,8
3425,3
3425,13
3425,4
3426,15
3426,4
3426,7
3427,7
3427,10
3428,11
3428,18
3429,15
3429,7
3429,4
3430,3
3430,9
3430,2
3431,7
3431,15
3432,7
3432,10
3433,7
3433,4
3433,15
3434,11
3434,18
3435,19
3435,1
3435,7
3436,18
3436,5
3437,4
3437,15
3438,4
3439,1
3439,2
3439,7
3439,15
3440,2
3440,1
3440,4
3440,15
3441,1
3441,18
3441,16
3442,16
3442,18
3442,7
3443,3
3443,4
3443,8
3444,11
3445,15
3446,2
3446,7
3446,8
3447,4
3447,5
3447,7
3448,4
3448,15
3449,7
3449,16
3449,13
3450,18
3451,4
3451,15
3451,7
3452,4
3452,8
3453,1
3453,18
3453,16
3454,11
3455,18
3456,4
3456,7
3456,15
3457,1
3457,7
3457,16
3457,18
3458,4
3458,15
3459,3
3459,7
3459,12
3459,15
3460,1
3460,7
3460,18
3461,7
3461,15
3461,4
3462,1
3462,18
3462,5
3462,7
3463,7
3464,3
3464,2
3464,8
3465,1
3465,3
3465,9
3466,7
3466,1
3466,5
3467,8
3467,3
3467,15
3467,2
3468,2
3468,1
3468,18
3469,1
3469,4
3470,11
3470,16
3471,7
3471,15
3472,1
3472,2
3472,7
3473,7
3474,4
3474,2
3475,3
3475,8
3475,9
3476,11
3477,8
3477,9
3477,2
3477,4
3478,11
3478,13
3479,3
3479,1
3479,4
3480,18
3480,13
3480,7
3481,1
3481,2
3481,3
3481,4
3481,8
3482,2
3482,4
3482,5
3482,16
3483,10
3483,7
3484,7
3484,10
3485,11
3485,5
3485,7
3485,18
3486,4
3486,15
3487,3
3487,8
3487,9
3487,15
3488,7
3488,18
3488,13
3489,11
3489,18
3490,7
3490,2
3490,10
3491,7
3492,3
3492,4
3493,1
3493,3
3493,2
3494,1
3494,4
3494,19
3495,1
3495,18
3495,16
3496,1
3496,4
3497,18
3497,16
3497,1
3497,2
3499,5
3499,7
3499,18
3500,7
3500,10
3500,19
3501,2
3501,9
3501,7
3501,1
3502,8
3502,17
3502,2
3502,4
3502,7
3502,9
3502,1
3503,16
3503,13
3503,18
3503,7
3504,11
3504,18
3505,2
3505,1
3505,16
3506,2
3506,4
3506,9
3506,8
3506,11
3507,15
3508,1
3508,7
3508,18
3509,9
3509,1
3509,2
3510,11
3510,13
3510,18
3510,16
3511,11
3512,15
3512,4
3513,4
3513,7
3513,16
3514,1
3514,2
3514,18
3515,7
3516,1
3516,4
3516,8
3517,11
3517,7
3517,16
3518,4
3519,20
3520,7
3520,4
3520,15
3522,9
3522,11
3522,4
3523,1
3523,2
3523,13
3523,18
3524,1
3524,18
3525,2
3525,1
3525,18
3526,18
3526,5
3526,1
3527,9
3527,3
3527,8
3528,1
3528,2
3528,3
3528,16
3528,7
3529,1
3529,2
3529,9
3530,8
3530,2
3530,3
3530,15
3531,9
3531,11
3532,5
3533,4
3533,11
3534,11
3534,18
3535,3
3535,2
3535,1
3535,9
3536,7
3537,1
3537,4
3537,16
3538,4
3539,3
3539,2
3539,4
3539,8
3540,8
3540,3
3540,2
3540,9
3541,18
3541,7
3541,10
3542,1
3542,2
3542,10
3543,1
3543,18
3543,2
3543,16
3544,1
3544,4
3544,5
3545,4
3546,4
3546,3
3546,8
3547,1
3547,16
3547,11
3548,11
3550,1
3550,18
3550,5
3551,3
3551,1
3551,4
3551,13
3551,5
3551,9
3552,4
3553,7
3553,1
3553,18
3554,11
3554,18
3555,11
3555,1
3555,7
3555,9
3555,19
3556,1
3556,2
3556,9
3557,8
3557,3
3557,2
3558,4
3559,7
3559,18
3559,15
3560,2
3560,9
3560,4
3560,8
3561,4
3561,15
3562,6
3563,3
3563,16
3563,1
3563,7
3564,1
3564,2
3564,3
3565,1
3565,4
3565,19
3566,7
3566,5
3567,1
3567,18
3568,1
3568,18
3568,2
3569,1
3569,2
3569,16
3570,18
3570,7
3570,13
3571,9
3571,4
3571,15
3572,2
3572,9
3573,6
3574,9
3574,15
3576,1
3576,2
3576,5
3576,18
3577,2
3577,9
3577,1
3578,1
3578,3
3578,7
3578,9
3578,15
3579,4
3579,15
3580,7
3580,11
3580,13
3580,18
3581,18
3581,1
3582,15
3582,4
3583,8
3583,9
3583,4
3583,2
3584,1
3584,2
3584,18
3584,19
3585,4
3585,9
3585,2
3586,2
3586,8
3586,9
3587,7
3588,5
3588,15
3588,18
3589,1
3589,7
3589,18
3590,1
3590,4
3591,4
3592,1
3592,7
3593,13
3593,16
3593,18
3594,7
3594,10
3595,1
3595,2
3595,4
3596,7
3596,5
3596,18
3597,2
3597,3
3597,4
3597,8
3598,18
3598,1
3598,5
3599,3
3599,9
3599,13
3600,4
3600,8
3601,4
3602,1
3602,2
3602,18
3603,7
3603,15
3603,5
3604,4
3604,15
3605,8
3605,3
3605,4
3605,2
3606,16
3606,11
3607,11
3607,18
3608,7
3608,16
3608,18
3609,7
3610,15
3610,4
3611,7
3611,5
3612,15
3612,2
3612,16
3612,7
3613,7
3613,5
3614,1
3614,16
3614,2
3614,4
3615,3
3615,8
3615,17
3616,7
3616,12
3617,18
3617,1
3618,7
3618,10
3618,19
3619,11
3619,18
3620,1
3621,4
3621,9
3621,11
3622,1
3622,18
3622,4
3623,11
3623,4
3623,12
3624,3
3624,1
3624,2
3624,5
3624,9
3625,8
3625,2
3625,7
3626,16
3626,1
3626,2
3626,18
3628,18
3628,11
3628,13
3629,3
3629,8
3630,3
3630,7
3630,15
3630,4
3631,7
3631,15
3633,9
3633,1
3633,16
3634,1
3634,9
3634,16
3635,7
3635,15
3636,4
3636,5
3637,18
3637,11
3638,20
3639,2
3639,4
3639,8
3639,15
3640,1
3640,5
3641,4
3641,15
3642,18
3642,13
3642,17
3642,7
3643,8
3643,9
3643,2
3643,4
3644,1
3644,18
3645,7
3645,4
3646,7
3646,11
3646,18
3647,7
3647,15
3648,4
3648,7
3648,8
3649,18
3649,1
3650,6
3651,15
3651,4
3651,2
3652,7
3652,15
3653,11
